id,transport_type,name,lat,lon,operator,network,route_ref,shelter,bench,wheelchair,tactile_paving,covered,lit,departures_board,capacity,fee,payment,level,line,railway,amenity,rental,elevator,escalator,steps,entrance,accessibility_score,accessibility_level,accessibility_factors
"bus_('node', 10269918164)",bus,Antela,41.2601386,-8.7211971,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10270259953)",bus,Antela,41.2601903,-8.721049,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568422)",bus,R. Agudela,41.2493056,-8.7233523,Maré de Matosinhos,Andante,,no,no,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568423)",bus,Padre Amaro 2,41.2483567,-8.7204487,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568424)",bus,Ofélia da Cruz Costa,41.2541886,-8.72045,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568425)",bus,Antevila,41.2556178,-8.7182274,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568426)",bus,Antevila 2,41.2560321,-8.7137261,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568427)",bus,Castanheiros,41.2568206,-8.7108401,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568431)",bus,Vilar do Senhor,41.2385557,-8.699227,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568445)",bus,Vilar do Senhor 2,41.2381632,-8.6937039,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568447)",bus,Castanheiros,41.2567375,-8.7115267,Maré de Matosinhos,Andante,,no,no,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568448)",bus,Antevila 2,41.2565036,-8.7130695,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568449)",bus,Antevila,41.2558116,-8.7183931,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568450)",bus,Ofélia da Cruz Costa,41.2542549,-8.7204917,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10271568451)",bus,Ten. Francisco Silva,41.2511957,-8.720958,Maré de Matosinhos,Andante,,no,no,,no,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276788999)",bus,Carvalhas 2,41.2242991,-8.6557916,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789000)",bus,Carvalhas 3,41.221264,-8.6524417,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789001)",bus,R. da Cal,41.2164761,-8.6456199,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789002)",bus,R. Estação Araújo,41.2161694,-8.6428412,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789003)",bus,Araújo (metro),41.2175436,-8.6406291,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789004)",bus,Universidade Sénior Araújo,41.2188053,-8.6391691,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789005)",bus,Monte do Vale (norte),41.2144104,-8.6367837,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789006)",bus,Monte do Vale,41.2125264,-8.636329,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789007)",bus,Monte do Vale (sul),41.2101672,-8.6367801,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789008)",bus,Est. Prisional de Custóias,41.2076152,-8.6368487,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789310)",bus,Custóias Futebol Clube,41.2056523,-8.642536,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789311)",bus,Escola EB2/3 Custóias,41.1995024,-8.6439904,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789312)",bus,Travagem,41.1971344,-8.6434879,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789313)",bus,Bairro S. Gens,41.1951711,-8.6447447,Maré de Matosinhos,Andante,,,,,,,,no,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789314)",bus,S. Gens (L. Camões),41.1944448,-8.6474615,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789315)",bus,S. Gens (R. Trás),41.1930176,-8.6480168,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789316)",bus,R. Nova S. Gens 2,41.1907523,-8.6484083,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789317)",bus,Xanana Gusmão,41.188794,-8.6413899,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789318)",bus,Quinta do Viso,41.1867829,-8.6417121,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789319)",bus,Horácio Marçal,41.1869729,-8.6379923,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789320)",bus,Padroense Futebol Clube,41.18587,-8.6359367,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789321)",bus,António Costa Reis,41.1845054,-8.6350011,Maré de Matosinhos,Andante,,no,no,,no,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789322)",bus,António Costa Reis 2,41.1833757,-8.6335328,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789323)",bus,António Ramalho,41.1821652,-8.6332946,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10276789324)",bus,Monte dos Burgos,41.1803726,-8.6309171,Maré de Matosinhos,Andante,,no,no,,,,no,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125825)",bus,Monte dos Burgos,41.180467,-8.6309681,Maré de Matosinhos,Andante,,no,no,,,,yes,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125826)",bus,António Ramalho,41.1822281,-8.63316,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125827)",bus,António Costa Reis 2,41.1834628,-8.6335167,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125828)",bus,António Costa Reis,41.1845236,-8.6348587,Maré de Matosinhos,Andante,,no,no,,no,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125829)",bus,Padroense Futebol Clube,41.1858186,-8.6356649,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125830)",bus,Horácio Marçal,41.1870604,-8.6380531,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125831)",bus,Quinta do Viso,41.1867746,-8.6413876,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125832)",bus,Xanana Gusmão,41.1889206,-8.6412074,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125833)",bus,R. Nova S. Gens 2,41.1914316,-8.6480588,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125834)",bus,S. Gens (Barrosas),41.1930961,-8.6464736,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125835)",bus,Bairro S. Gens,41.1949856,-8.6447359,Maré de Matosinhos,Andante,,,,,,,,no,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125836)",bus,Travagem,41.1967693,-8.6434881,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125837)",bus,Escola EB2/3 Custóias,41.1991521,-8.6437101,Maré de Matosinhos,Andante,,yes,yes,,no,,no,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 10278125838)",bus,Custóias (feira),41.2014311,-8.6444986,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125839)",bus,Custóias Futebol Clube,41.2059064,-8.6424495,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125840)",bus,Est. Prisional de Custóias,41.2074172,-8.6367285,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125841)",bus,Monte do Vale (sul),41.2099954,-8.6366494,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125842)",bus,Monte do Vale,41.2127405,-8.6362564,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125843)",bus,Universidade Sénior Araújo,41.2188331,-8.6393262,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125844)",bus,Araújo (metro),41.2173033,-8.6407628,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125845)",bus,R. Estação Araújo,41.216405,-8.6430798,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125846)",bus,R. da Cal,41.216547,-8.6457132,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125847)",bus,Carvalhas 3,41.2213321,-8.6522968,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125848)",bus,Carvalhas 2,41.2238349,-8.6552925,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278125849)",bus,Carvalhas,41.2263261,-8.6577295,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278340767)",bus,Matosinhos (Igreja),41.1870695,-8.6846876,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278340768)",bus,R. Misericórdia,41.1870731,-8.6817425,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10278340771)",bus,Fabril do Norte,41.1904325,-8.6554474,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10911262089)",bus,Joaquim Neves dos Santos,41.1952865,-8.6666444,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10911262090)",bus,Joaquim Neves dos Santos,41.1953399,-8.6668061,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10911262091)",bus,Sarilhos,41.1920302,-8.6695369,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 10921570425)",bus,Matosinhos (Mercado),41.1876571,-8.6932152,STCP,Andante,,yes,yes,,no,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 11771313466)",bus,Preciosa,41.1779755,-8.6581967,STCP,Andante,,no,,,,,,timetable,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11771449369)",bus,Preciosa,41.1778918,-8.6580309,STCP,Andante,,no,,,,,,timetable,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11880965205)",bus,Junta freguesia Matosinhos,41.1831791,-8.6791806,,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11880965206)",bus,Leixões (sport club),41.1821046,-8.6664354,,Andante,,no,no,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942537602)",bus,Guifões,41.198535,-8.6656702,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942537603)",bus,Francisco Maia,41.2043275,-8.692041,STCP,Andante,,no,,,,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942537604)",bus,Igreja de Leça,41.193449,-8.6989309,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942537605)",bus,Piscina das Marés,41.1919686,-8.7052663,STCP,Andante,,no,no,,no,,yes,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942572549)",bus,Monte Castêlo,41.19615,-8.6725688,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942809409)",bus,Salvado,41.1955122,-8.6666425,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 11942809410)",bus,Igreja de Leça,41.1935318,-8.6988122,STCP,Andante,507,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12018377222)",bus,Cruzeiro (Guifões),41.1971791,-8.6680141,STCP,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12142377307)",bus,Guifões,41.2147245,-8.6586398,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12193568118)",bus,Ponte do Carro,41.2107513,-8.6652278,Andante,UNIR,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12527524263)",bus,Av Mario Brito,41.2170764,-8.6874092,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12527524264)",bus,Av Mario Brito,41.2169452,-8.6877606,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12551489516)",bus,,41.1894182,-8.6669817,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12551489517)",bus,,41.18941,-8.6671496,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12551489522)",bus,Bairro da Biquinha,41.1754875,-8.6744866,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12551728006)",bus,Monserate,41.1807888,-8.6755541,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007231)",bus,Rua do Facho,41.230399,-8.7184066,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007232)",bus,Rua do Facho,41.2303179,-8.7183573,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007233)",bus,9 de Julho,41.233205,-8.7151653,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007234)",bus,9 de Julho,41.2332861,-8.7151345,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007235)",bus,Rua Mexilhoeira,41.2348617,-8.7166288,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007236)",bus,Rua Mexilhoeira,41.2349868,-8.7165579,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007237)",bus,Rua Pampelido Velho,41.2377579,-8.7178458,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007238)",bus,Rua Pampelido Velho,41.2377162,-8.7177072,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552007239)",bus,Rua do Marreco,41.2403273,-8.7142009,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552131901)",bus,Escola Secundária do Padrão da Légua,41.1900948,-8.6351679,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552131904)",bus,Tv. Padrão,41.2134079,-8.6951669,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552131906)",bus,Escola Secundária do Padrão da Légua,41.1898919,-8.6352869,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552131907)",bus,Amorim Girão,41.1900472,-8.639055,UNIR,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 12552280925)",bus,José Domingues Santos (viaduto),41.2505181,-8.6963901,Maré de Matosinhos,Andante,,no,yes,,no,,,no,,,,,,,,,,,,,43,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 12552280926)",bus,Lavadouro,41.2511381,-8.6947515,Maré de Matosinhos,Andante,,yes,yes,,no,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 12552280927)",bus,Fontaínhas,41.2516836,-8.6933004,Maré de Matosinhos,Andante,,no,no,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
