lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport,school_pct,hospital_pct,clinic_pct,pharmacy_pct,supermarket_pct,bakery_pct,cafe_pct,restaurant_pct,park_pct,transport_pct,accessibility_score
41.20124992220655,-8.69116301154578,1,0,1,1,8,2,6,7,13,84,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,80.60979513444302,75.90428937259924,74.71991037131882,61.155569782330346,68.3018565941101,67.41437259923174
41.20124671771928,-8.689970354902686,1,0,1,1,8,2,3,6,15,79,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,80.60979513444302,57.56241997439181,72.08706786171575,63.02016645326505,63.99647887323944,65.0728233034571
41.20124350088118,-8.688777698452506,1,0,1,1,8,1,2,6,16,73,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,64.7887323943662,44.97439180537772,72.08706786171575,63.9404609475032,57.90653008962868,61.71494878361075
41.201240271692285,-8.687585042195982,0,0,0,0,6,0,2,6,15,59,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,89.77272727272727,27.26472471190781,44.97439180537772,72.08706786171575,63.02016645326505,44.27016645326505,45.710627400768246
41.20123703015259,-8.686392386133857,0,0,0,0,5,0,2,3,13,49,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,85.72343149807938,27.26472471190781,44.97439180537772,57.10627400768246,61.155569782330346,34.08290653008963,42.602432778489124
41.2012337762621,-8.68519973026687,0,0,0,0,3,0,2,2,12,51,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,27.26472471190781,44.97439180537772,48.015364916773365,59.65909090909091,36.243597951344434,40.192061459667094
41.20123051002082,-8.684007074595767,0,0,0,0,2,0,2,1,12,42,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,59.65909090909091,26.44846350832266,36.22599231754161
41.20122723142877,-8.682814419121287,0,0,0,0,2,0,1,0,12,25,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,31.13796414852753,11.45966709346991,59.65909090909091,9.01888604353393,30.95710627400768
41.20122394048592,-8.681621763844174,0,0,0,0,2,0,1,0,12,24,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,31.13796414852753,11.45966709346991,59.65909090909091,8.450704225352112,30.9002880921895
41.20122063719232,-8.68042910876517,0,0,0,0,2,0,2,0,11,32,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,44.97439180537772,11.45966709346991,57.946542893726,14.172535211267606,32.684859154929576
41.20121732154794,-8.679236453885014,0,0,0,0,0,0,2,0,7,39,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,22.495198463508324,28.887644046094742
41.20121399355281,-8.678043799204453,0,0,0,0,0,0,2,0,7,41,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,25.048015364916775,29.14292573623559
41.20121065320694,-8.676851144724225,1,0,0,0,0,0,2,0,7,43,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,27.608834827144683,31.96382842509603
41.20120730051031,-8.675658490445075,1,0,0,0,0,0,2,0,7,47,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,31.46606914212548,32.34955185659411
41.201203935462935,-8.674465836367743,2,0,1,1,0,0,3,0,7,68,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,14.18854033290653,27.26472471190781,57.56241997439181,11.45966709346991,52.77688860435339,52.864916773367476,45.245678617157495
41.20120055806483,-8.67327318249297,2,0,1,1,1,0,2,0,4,76,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,61.23559539052496,46.31001920614597
41.201197168316,-8.672080528821501,3,0,1,1,1,0,2,0,4,96,67.78969270166453,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,77.0326504481434,48.8348271446863
41.20119376621644,-8.67088787535408,4,0,1,1,1,0,2,0,4,108,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,83.62676056338029,50.085627400768246
41.20119035176616,-8.669695222091443,4,0,1,1,1,0,2,0,4,110,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,84.45102432778489,50.168053777208705
41.20118692496517,-8.668502569034334,5,0,1,1,1,0,2,0,4,126,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,89.48463508322664,51.304417413572345
41.20118348581349,-8.667309916183497,6,0,1,1,1,0,2,0,5,134,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,48.127400768245835,91.6293213828425,52.4375800256082
41.20118003431111,-8.666117263539673,6,0,1,1,1,0,3,1,7,138,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,57.56241997439181,32.88252240717029,52.77688860435339,92.39756722151088,56.38044174135723
41.20117657045802,-8.664924611103604,6,0,1,1,2,0,3,1,9,154,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,55.17765685019206,96.70294494238156,58.85003201024328
41.201173094254266,-8.663731958876033,6,0,1,1,2,0,3,1,11,152,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,57.946542893726,96.00672215108835,59.057298335467365
41.20116960569981,-8.6625393068577,6,0,1,1,2,0,4,1,11,146,85.59539052496798,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,65.32490396927017,32.88252240717029,57.946542893726,94.28617157490396,59.661491677336755
41.20116610479469,-8.661346655049348,4,0,1,1,2,0,3,1,10,142,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,56.538092189500645,93.22183098591549,57.44878361075545
41.2011625915389,-8.660154003451721,4,0,1,1,2,0,3,1,9,130,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,55.17765685019206,90.64500640204865,57.055057618437914
41.20115906593247,-8.658961352065559,4,0,1,1,2,0,3,1,5,132,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,48.127400768245835,91.21318822023048,56.40685019206146
41.20115552797537,-8.657768700891603,4,0,1,1,2,0,2,1,5,129,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,48.127400768245835,90.32490396927017,55.05921895006402
41.20115197766761,-8.6565760499306,5,0,1,0,0,0,2,1,6,120,80.03361075544174,45.49455825864276,69.71830985915493,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,32.88252240717029,50.776248399487834,87.86811779769526,47.718469910371326
41.20114841500922,-8.655383399183284,4,0,0,0,1,0,1,1,3,92,73.70358514724713,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,39.7247119078105,74.3197823303457,41.74295774647887
41.20114484000021,-8.654190748650404,4,0,0,0,1,0,1,1,5,86,73.70358514724713,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,48.127400768245835,69.9583866837388,42.14708706786172
41.20114125264055,-8.6529980983327,5,0,0,0,1,0,2,1,8,68,80.03361075544174,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,54.04929577464789,52.864916773367476,43.04657490396927
41.20113765293026,-8.651805448230913,4,0,0,1,1,0,2,1,12,68,73.70358514724713,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,59.65909090909091,52.864916773367476,46.85499359795135
41.20113404086937,-8.650612798345785,5,0,0,1,2,1,2,3,18,92,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,44.97439180537772,57.10627400768246,65.893085787452,74.3197823303457,58.23063380281691
41.201130416457865,-8.64942014867806,5,0,0,1,3,1,2,4,23,96,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,44.97439180537772,63.956466069142124,70.6786171574904,77.0326504481434,61.13876440460947
41.20112677969576,-8.648227499228476,5,0,0,1,3,1,2,4,26,104,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,44.97439180537772,63.956466069142124,72.30313700384123,81.46606914212549,61.74455825864277
41.201123130583056,-8.64703484999778,6,0,0,1,3,1,3,3,38,104,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,64.7887323943662,57.56241997439181,57.10627400768246,77.7128681177977,81.46606914212549,63.41549295774648
41.20111946911975,-8.645842200986712,6,0,0,1,3,2,3,3,52,104,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,57.10627400768246,82.58642765685019,81.46606914212549,65.48495518565942
41.201115795305874,-8.644649552196013,6,0,0,1,4,2,3,3,58,96,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,84.69910371318822,77.0326504481434,66.19238156209987
41.20111210914142,-8.643456903626426,6,0,0,1,4,2,3,3,59,92,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,85.02720870678617,74.3197823303457,65.95390524967988
41.20110841062639,-8.642264255278693,6,0,0,1,3,2,3,3,61,106,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,57.10627400768246,85.54737516005122,82.44238156209988,65.87868117797696
41.20110469976079,-8.641071607153556,6,0,0,1,4,2,3,3,61,112,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,85.54737516005122,85.17125480153649,67.09106914212546
41.201100976544645,-8.639878959251757,6,0,0,1,4,2,3,3,63,102,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,57.10627400768246,86.10755441741357,80.40973111395647,66.6709346991037
41.20109724097794,-8.638686311574038,6,0,0,1,4,2,3,4,60,100,85.59539052496798,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,63.956466069142124,85.28329065300896,79.24135723431498,67.15669014084506
41.2010934930607,-8.637493664121141,2,0,0,1,4,2,3,4,57,99,58.33866837387964,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,80.60979513444302,57.56241997439181,63.956466069142124,84.33098591549296,78.68117797695263,64.2797695262484
41.20108973279292,-8.636301016893809,2,0,0,1,3,2,3,4,56,95,58.33866837387964,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,63.956466069142124,83.9628681177977,76.42445582586429,63.077784891165166
41.2010859601746,-8.635108369892782,3,0,0,1,3,2,3,4,56,85,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,57.56241997439181,63.956466069142124,83.9628681177977,69.07810499359796,63.28825224071703
41.20108217520577,-8.633915723118804,3,0,0,1,3,2,2,4,56,71,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,80.60979513444302,44.97439180537772,63.956466069142124,83.9628681177977,55.921895006402046,60.713828425096025
41.2010783778864,-8.632723076572615,2,0,0,0,3,2,2,2,48,65,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,80.60979513444302,44.97439180537772,48.015364916773365,80.79385403329066,49.9359795134443,53.37868117797696
41.20107456821653,-8.63153043025496,2,0,0,0,2,1,1,1,44,53,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,64.7887323943662,31.13796414852753,32.88252240717029,79.42541613316261,38.61235595390525,46.15717029449424
41.201070746196166,-8.630337784166578,2,0,0,0,3,0,1,1,40,45,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,27.26472471190781,31.13796414852753,32.88252240717029,78.20902688860436,29.545454545454547,42.84971190781051
41.20106691182529,-8.629145138308214,1,0,0,0,3,0,0,1,25,51,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,27.26472471190781,12.71606914212548,32.88252240717029,71.83098591549296,36.243597951344434,39.23495518565941
41.201063065103945,-8.627952492680606,0,0,0,0,2,0,0,0,10,55,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,56.538092189500645,40.62900128040973,31.96382842509603
41.201059206032106,-8.626759847284498,0,0,0,0,2,0,0,0,8,55,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,54.04929577464789,40.62900128040973,31.714948783610755
41.20105533460978,-8.625567202120635,0,0,0,0,1,0,0,0,6,57,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,50.776248399487834,42.56562099871959,29.782330345710626
41.201051450837,-8.624374557189755,0,0,0,0,1,0,0,0,6,49,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,50.776248399487834,34.08290653008963,28.934058898847628
41.20104755471375,-8.623181912492601,0,0,0,0,1,0,0,0,7,44,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,52.77688860435339,28.55313700384123,28.581145966709347
41.201043646240045,-8.621989268029917,0,0,0,0,1,0,0,1,9,45,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,32.88252240717029,55.17765685019206,29.545454545454547,31.062740076824582
41.20103972541589,-8.620796623802441,0,0,0,0,1,0,0,1,9,53,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,32.88252240717029,55.17765685019206,38.61235595390525,31.96943021766965
41.20103579224129,-8.619603979810918,0,0,1,0,1,0,2,0,16,61,14.644686299615877,45.49455825864276,69.71830985915493,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,63.9404609475032,46.054737516005126,38.485915492957744
41.20103184671628,-8.618411336056091,0,0,2,0,2,0,2,1,19,60,14.644686299615877,45.49455825864276,80.01760563380282,23.983674775928296,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,67.09346991037131,45.118437900128036,43.67877720870679
41.20102788884081,-8.617218692538701,0,0,2,0,3,0,2,1,19,63,14.644686299615877,45.49455825864276,80.01760563380282,23.983674775928296,70.04641485275287,27.26472471190781,44.97439180537772,32.88252240717029,67.09346991037131,48.05537772087068,45.445742637644045
41.20102391861493,-8.616026049259489,0,0,2,1,4,0,2,1,19,75,14.644686299615877,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,67.09346991037131,60.18725992317542,51.47887323943662
41.20101993603864,-8.614833406219196,1,0,2,1,4,0,2,1,17,73,40.292893725992315,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,64.94878361075544,57.90653008962868,53.60115236875801
41.20101594111195,-8.613640763418566,2,0,2,1,4,0,2,1,17,81,58.33866837387964,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,64.94878361075544,65.85307298335468,56.20038412291933
41.20101193383484,-8.61244812085834,5,0,2,1,4,0,2,1,17,82,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,79.44142125480154,27.26472471190781,44.97439180537772,32.88252240717029,64.94878361075544,66.72535211267606,58.457106274007685
41.20100791420735,-8.611255478539261,5,0,2,1,3,0,2,2,14,78,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,48.015364916773365,62.147887323943664,63.164212548015364,58.39468629961588
41.20100388222948,-8.610062836462072,5,0,2,1,3,0,2,2,13,87,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,48.015364916773365,61.155569782330346,70.89468629961587,59.068501920614594
41.20099983790123,-8.608870194627512,5,0,2,1,3,0,2,2,13,88,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,48.015364916773365,61.155569782330346,71.63892445582587,59.1429257362356
41.20099578122261,-8.607677553036327,6,0,2,1,3,0,2,2,11,85,85.59539052496798,45.49455825864276,80.01760563380282,62.788092189500645,70.04641485275287,27.26472471190781,44.97439180537772,48.015364916773365,57.946542893726,69.07810499359796,59.122119078104994
41.20099171219362,-8.606484911689254,6,0,2,1,2,0,2,1,11,86,85.59539052496798,45.49455825864276,80.01760563380282,62.788092189500645,55.313700384122924,27.26472471190781,44.97439180537772,32.88252240717029,57.946542893726,69.9583866837388,56.22359154929577
41.20098763081428,-8.605292270587038,6,0,2,1,1,0,2,1,3,79,85.59539052496798,45.49455825864276,80.01760563380282,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,39.7247119078105,63.99647887323944,52.006241997439176
41.20098353708459,-8.60409962973042,5,0,2,1,1,0,2,2,2,87,80.03361075544174,45.49455825864276,80.01760563380282,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,48.015364916773365,34.17093469910371,70.89468629961587,53.09779129321383
41.20097943100456,-8.602906989120143,5,0,0,1,1,0,2,2,2,86,80.03361075544174,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,48.015364916773365,34.17093469910371,69.9583866837388,48.16181177976953
41.202212199370855,-8.715012276088576,0,0,0,0,1,0,2,7,0,10,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,74.71991037131882,9.290973111395646,2.600832266325224,31.18918053777208
41.20220924180778,-8.713819599389865,0,0,0,0,1,0,2,7,0,14,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,74.71991037131882,9.290973111395646,4.001280409731113,31.329225352112672
41.20220627189338,-8.712626922869235,0,0,0,0,1,0,2,7,0,18,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,74.71991037131882,9.290973111395646,5.441741357234315,31.47327144686299
41.20220328962768,-8.711434246527428,0,0,0,0,1,0,2,7,0,18,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,74.71991037131882,9.290973111395646,5.441741357234315,31.47327144686299
41.20220029501069,-8.710241570365188,0,0,0,0,1,0,2,7,1,22,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,74.71991037131882,24.919974391805376,7.386363636363637,33.2306338028169
41.20219728804239,-8.709048894383255,0,0,0,0,2,0,3,8,2,20,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,57.56241997439181,77.30473751600512,34.17093469910371,6.386043533930858,37.371959026888604
41.2021942687228,-8.707856218582373,0,0,0,0,2,0,4,8,3,20,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,65.32490396927017,77.30473751600512,39.7247119078105,6.386043533930858,38.70358514724711
41.202191237051935,-8.706663542963284,1,0,0,0,3,1,7,8,3,32,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,70.04641485275287,64.7887323943662,79.18533930857875,77.30473751600512,39.7247119078105,14.172535211267606,48.658770806658126
41.20218819302978,-8.705470867526728,1,0,1,1,5,1,7,8,3,56,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,85.72343149807938,64.7887323943662,79.18533930857875,77.30473751600512,39.7247119078105,41.59731113956467,60.66181177976953
41.20218513665637,-8.70427819227345,1,0,1,1,6,2,7,8,3,62,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,89.77272727272727,80.60979513444302,79.18533930857875,77.30473751600512,39.7247119078105,47.06306017925736,63.19542253521128
41.20218206793168,-8.703085517204189,1,0,1,1,6,3,7,8,4,68,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,89.77272727272727,88.60435339308579,79.18533930857875,77.30473751600512,44.50224071702945,52.864916773367476,65.05281690140846
41.202178986855735,-8.701892842319689,1,0,1,1,5,3,5,7,4,77,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,85.72343149807938,88.60435339308579,71.29481434058899,74.71991037131882,44.50224071702945,62.259923175416134,64.53985275288092
41.202175893428524,-8.700700167620694,2,0,1,1,5,3,6,7,4,82,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,85.72343149807938,88.60435339308579,75.90428937259924,74.71991037131882,44.50224071702945,66.72535211267606,67.25192061459668
41.20217278765007,-8.69950749310794,2,0,1,1,5,3,5,7,4,81,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,85.72343149807938,88.60435339308579,71.29481434058899,74.71991037131882,44.50224071702945,65.85307298335468,66.70374519846351
41.202169669520366,-8.698314818782176,2,0,1,1,5,3,5,8,4,81,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,85.72343149807938,88.60435339308579,71.29481434058899,77.30473751600512,44.50224071702945,65.85307298335468,66.96222791293215
41.20216653903943,-8.69712214464414,2,0,1,1,8,3,5,8,6,84,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,88.60435339308579,71.29481434058899,77.30473751600512,50.776248399487834,68.3018565941101,68.77800896286811
41.20216339620726,-8.695929470694576,2,0,1,1,8,2,5,8,6,82,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,80.60979513444302,71.29481434058899,77.30473751600512,50.776248399487834,66.72535211267606,67.82090268886044
41.202160241023854,-8.694736796934224,2,0,1,1,8,2,5,8,5,82,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,80.60979513444302,71.29481434058899,77.30473751600512,48.127400768245835,66.72535211267606,67.55601792573624
41.202157073489225,-8.693544123363829,2,0,1,1,8,2,5,8,5,79,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,95.15845070422534,80.60979513444302,71.29481434058899,77.30473751600512,48.127400768245835,63.99647887323944,67.28313060179258
41.20215389360338,-8.692351449984132,1,0,1,1,9,2,5,7,7,83,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,97.10307298335468,80.60979513444302,71.29481434058899,74.71991037131882,52.77688860435339,67.53361075544174,66.23319462227913
41.20215070136632,-8.691158776795874,1,0,1,1,9,2,6,6,12,79,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,97.10307298335468,80.60979513444302,75.90428937259924,72.08706786171575,59.65909090909091,63.99647887323944,66.76536491677336
41.20214749677806,-8.689966103799796,1,0,1,2,8,2,5,12,13,78,40.292893725992315,45.49455825864276,69.71830985915493,81.25800256081946,95.15845070422534,80.60979513444302,71.29481434058899,82.48239436619718,61.155569782330346,63.164212548015364,69.06290012804097
41.2021442798386,-8.688773430996644,0,0,0,2,8,0,6,15,13,74,14.644686299615877,45.49455825864276,31.594110115236873,81.25800256081946,95.15845070422534,27.26472471190781,75.90428937259924,85.02720870678617,61.155569782330346,59.042893725992315,57.65444942381562
41.20214105054793,-8.687580758387158,0,0,0,1,5,0,7,21,13,64,14.644686299615877,45.49455825864276,31.594110115236873,62.788092189500645,85.72343149807938,27.26472471190781,79.18533930857875,87.1398847631242,61.155569782330346,48.95966709346991,54.39500640204866
41.202137808906095,-8.68638808597208,0,0,0,1,4,0,6,12,12,50,14.644686299615877,45.49455825864276,31.594110115236873,62.788092189500645,79.44142125480154,27.26472471190781,75.90428937259924,82.48239436619718,59.65909090909091,35.2112676056338,51.44846350832266
41.202134554913066,-8.685195413752153,0,0,0,1,3,0,5,4,12,47,14.644686299615877,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,71.29481434058899,63.956466069142124,59.65909090909091,31.46606914212548,47.820902688860436
41.20213128856885,-8.684002741728117,0,0,0,1,3,0,5,2,12,41,14.644686299615877,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,71.29481434058899,48.015364916773365,59.65909090909091,25.048015364916775,45.584987195902684
41.20212800987347,-8.682810069900716,1,0,0,1,3,0,3,0,11,28,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,57.56241997439181,11.45966709346991,57.946542893726,10.9955185659411,41.54449423815622
41.20212471882693,-8.68161739827069,1,0,0,0,2,0,1,0,11,28,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,31.13796414852753,11.45966709346991,57.946542893726,10.9955185659411,33.54833546734956
41.202121415429225,-8.680424726838785,1,0,0,0,2,0,2,0,9,28,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,44.97439180537772,11.45966709346991,55.17765685019206,10.9955185659411,34.65508962868118
41.202118099680376,-8.67923205560574,1,0,0,0,0,0,2,0,7,29,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,11.95582586427657,30.39852752880922
41.20211477158037,-8.678039384572298,1,0,0,0,0,0,2,0,7,41,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,25.048015364916775,31.707746478873236
41.20211143112922,-8.676846713739199,1,0,0,0,0,0,2,0,7,45,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,29.545454545454547,32.15749039692702
41.20210807832694,-8.675654043107189,2,0,0,0,0,0,2,0,7,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,52.77688860435339,28.55313700384123,33.86283610755443
41.20210471317353,-8.674461372677008,2,0,1,1,0,0,2,0,6,72,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,50.776248399487834,56.92221510883483,44.192541613316266
41.20210133566899,-8.673268702449397,2,0,1,1,1,0,2,0,4,84,58.33866837387964,45.49455825864276,69.71830985915493,62.788092189500645,37.32394366197183,27.26472471190781,44.97439180537772,11.45966709346991,44.50224071702945,68.3018565941101,47.01664532650448
