lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport
41.21015259210173,-8.654143322090361,0,0,0,0,1,0,1,0,6,71
41.21014900361146,-8.652950508212717,0,0,0,0,1,0,0,0,10,63
41.21014540276668,-8.651757694551103,1,0,0,0,1,0,0,0,11,59
41.2101417895674,-8.650564881106261,1,0,0,0,1,0,0,0,11,44
41.21013816401359,-8.649372067878936,1,0,0,0,1,0,0,0,11,54
41.21013452610531,-8.648179254869866,1,0,0,0,1,0,0,0,9,46
41.21013087584253,-8.646986442079795,1,0,0,0,1,0,0,0,9,48
41.21012721322527,-8.645793629509466,1,0,0,0,1,0,0,1,9,52
41.21012353825353,-8.644600817159622,1,0,0,0,1,0,0,1,12,59
41.21011985092732,-8.643408005031004,1,0,0,0,1,0,0,2,13,72
41.210116151246645,-8.642215193124356,1,0,0,0,1,0,1,2,13,86
41.21011243921153,-8.64102238144042,2,0,0,0,1,0,2,4,14,80
41.21010871482195,-8.639829569979936,2,0,0,0,3,0,2,2,17,76
41.21010497807793,-8.638636758743651,1,0,0,0,3,0,2,2,14,84
41.21010122897948,-8.637443947732303,1,0,0,0,3,0,2,1,8,67
41.21009746752658,-8.636251136946635,1,0,0,0,2,0,2,1,8,60
41.21009369371927,-8.635058326387393,2,0,0,0,2,0,2,1,6,68
41.210089907557546,-8.633865516055316,2,0,0,0,2,0,1,1,7,72
41.210086109041406,-8.632672705951148,2,0,0,0,2,0,1,1,7,74
41.21008229817086,-8.63147989607563,2,0,0,0,2,0,1,1,7,76
41.21007847494594,-8.630287086429508,2,0,0,0,1,0,1,3,5,76
41.21007463936661,-8.629094277013518,1,0,0,0,1,0,1,2,4,78
41.2100707914329,-8.627901467828408,1,0,0,0,1,0,1,2,6,74
41.210066931144816,-8.62670865887492,1,0,0,0,0,0,1,2,7,66
41.21006305850237,-8.625515850153793,1,0,0,0,0,0,1,2,8,66
41.21005917350556,-8.624323041665772,1,0,0,0,0,0,0,2,8,66
41.21005527615438,-8.623130233411597,0,0,0,0,0,0,1,2,10,58
41.21005136644887,-8.621937425392014,0,0,0,0,0,1,4,5,11,79
41.21004744438902,-8.620744617607762,0,0,0,0,1,1,4,5,13,79
41.21004350997482,-8.619551810059587,0,0,0,0,2,1,4,5,22,69
41.2100395632063,-8.618359002748228,1,0,0,0,2,1,4,5,35,69
41.210035604083465,-8.617166195674429,2,0,0,0,2,1,4,5,35,65
41.21003163260631,-8.615973388838933,2,0,0,0,2,1,5,5,37,63
41.21002764877485,-8.614780582242481,2,0,0,0,2,1,5,5,37,47
41.21002365258911,-8.613587775885815,2,0,0,0,2,1,5,5,37,49
41.21122000255542,-8.714973189451209,0,0,0,0,0,0,0,0,0,4
41.21121704406022,-8.713780349179931,0,0,0,0,0,0,0,0,0,4
41.21121407320981,-8.712587509086823,0,0,0,0,0,0,0,0,0,4
41.211211090004205,-8.711394669172636,0,0,0,0,0,0,0,0,0,4
41.2112080944434,-8.710201829438105,0,0,0,0,0,0,0,0,0,8
41.21120508652741,-8.709008989883978,0,0,0,0,0,0,0,0,0,8
41.211202066256256,-8.707816150510993,0,0,0,0,0,0,0,0,0,8
41.21119903362991,-8.706623311319897,0,0,0,0,0,0,0,0,0,8
41.21119598864839,-8.705430472311429,0,0,0,0,0,0,0,0,0,4
41.21119293131171,-8.704237633486333,0,0,0,0,0,0,0,0,0,14
41.21118986161986,-8.70304479484535,0,0,0,0,0,0,0,0,0,20
41.21118677957287,-8.701851956389223,0,0,0,0,0,0,0,0,0,24
41.21118368517072,-8.700659118118697,0,0,0,0,0,0,0,0,1,26
41.21118057841344,-8.699466280034514,0,0,0,0,1,0,0,0,1,26
41.21117745930101,-8.698273442137411,0,0,0,0,1,0,0,0,1,37
41.211174327833454,-8.697080604428137,0,0,0,0,2,0,1,7,1,37
41.21117118401076,-8.695887766907433,0,0,0,0,2,0,3,26,1,37
41.21116802783296,-8.69469492957604,0,0,0,1,3,0,5,27,2,44
41.211164859300034,-8.6935020924347,0,0,0,1,4,0,5,27,2,48
41.211161678412,-8.692309255484158,0,0,0,1,3,0,5,27,2,65
41.21115848516887,-8.691116418725155,0,0,0,1,5,0,5,27,3,59
41.21115527957063,-8.689923582158434,0,0,0,1,5,0,5,27,3,73
41.21115206161729,-8.688730745784735,0,0,0,1,5,0,5,27,2,76
41.21114883130888,-8.687537909604805,1,0,0,1,5,0,5,28,1,77
41.21114558864538,-8.686345073619382,1,0,0,1,5,0,5,27,1,79
41.21114233362682,-8.685152237829213,1,0,0,1,3,0,5,27,1,71
41.21113906625317,-8.683959402235036,1,0,0,1,3,0,5,27,1,74
41.21113578652447,-8.682766566837596,1,0,0,1,3,0,5,28,1,83
41.21113249444069,-8.681573731637636,1,0,0,1,3,0,5,28,1,81
41.21112919000189,-8.680380896635896,1,0,0,2,3,0,5,28,1,82
41.21112587320801,-8.679188061833122,1,0,0,2,3,0,5,28,1,84
41.21112254405912,-8.677995227230053,1,0,0,2,1,0,3,8,1,80
41.21111920255517,-8.676802392827431,1,0,0,1,1,0,0,2,1,78
41.21111584869621,-8.675609558626004,1,0,0,1,0,0,0,2,1,69
41.21111248248222,-8.674416724626509,1,0,0,1,0,0,0,2,1,81
41.211109103913216,-8.673223890829691,1,0,0,1,0,0,1,2,1,67
41.2111057129892,-8.672031057236293,1,0,0,1,0,0,1,2,1,67
41.21110230971018,-8.670838223847054,2,0,0,1,0,0,2,2,1,68
41.21109889407616,-8.66964539066272,1,0,0,1,0,0,2,1,1,68
41.21109546608715,-8.668452557684033,1,0,0,0,0,0,2,1,1,68
41.21109202574315,-8.667259724911736,1,0,0,0,0,0,2,1,1,72
41.21108857304418,-8.666066892346569,1,0,0,0,0,0,2,0,1,65
41.21108510799022,-8.664874059989275,1,0,0,0,0,0,2,0,1,61
41.211081630581305,-8.663681227840597,1,0,0,0,0,0,2,0,1,65
41.21107814081743,-8.662488395901278,1,0,0,0,0,0,2,0,1,63
41.21107463869859,-8.661295564172061,1,0,0,0,0,0,2,0,4,69
41.21107112422481,-8.660102732653687,1,0,0,0,0,0,2,0,5,65
41.21106759739608,-8.658909901346899,1,0,0,0,0,0,2,0,4,73
41.21106405821241,-8.65771707025244,1,0,0,0,0,0,2,0,4,75
41.21106050667383,-8.656524239371052,1,0,0,0,0,0,2,0,4,75
41.21105694278032,-8.655331408703479,1,0,0,0,0,0,2,0,4,71
41.21105336653187,-8.654138578250459,0,0,0,0,1,0,1,0,5,67
41.21104977792853,-8.65294574801274,0,0,0,0,1,0,0,0,6,59
41.21104617697028,-8.651752917991061,0,0,0,0,1,0,0,0,10,55
41.21104256365713,-8.650560088186166,1,0,0,0,1,0,0,0,12,55
41.211038937989095,-8.649367258598796,1,0,0,0,1,0,0,0,12,50
41.21103529996618,-8.648174429229694,1,0,0,0,1,0,0,0,12,56
41.21103164958837,-8.646981600079604,1,0,0,0,1,0,0,0,9,48
41.2110279868557,-8.645788771149267,1,0,0,0,1,0,0,0,9,60
41.21102431176816,-8.644595942439425,1,0,0,0,1,0,0,0,9,74
41.21102062432574,-8.643403113950821,1,0,0,0,1,0,0,0,10,76
41.2110169245285,-8.642210285684198,1,0,0,0,2,0,1,1,13,84
41.2110132123764,-8.6410174576403,2,0,0,0,2,0,1,1,11,92
41.21100948786946,-8.639824629819866,1,0,0,0,2,0,1,1,9,80
41.21100575100769,-8.63863180222364,1,0,0,0,3,0,1,1,5,72
41.21100200179109,-8.637438974852365,2,0,0,0,2,0,1,1,5,76
41.21099824021968,-8.636246147706782,3,0,0,0,2,0,1,1,6,74
41.21099446629346,-8.635053320787636,3,0,0,0,2,0,1,1,6,62
41.21099068001242,-8.633860494095666,3,0,0,0,2,0,1,1,7,68
41.21098688137659,-8.632667667631617,3,0,0,0,2,0,1,1,5,66
41.21098307038597,-8.631474841396232,3,0,0,0,2,0,1,1,3,68
41.21097924704056,-8.63028201539025,3,0,0,0,2,0,1,3,6,78
41.21097541134037,-8.629089189614419,2,0,0,0,1,0,1,3,5,78
41.21097156328541,-8.627896364069473,2,0,0,0,0,0,1,2,5,70
41.210967702875685,-8.626703538756164,1,0,0,0,0,0,1,2,6,62
41.2109638301112,-8.625510713675228,1,0,0,0,0,0,1,2,6,62
41.21095994499197,-8.62431788882741,1,0,0,0,0,0,0,2,9,60
41.21095604751798,-8.623125064213452,0,0,0,0,0,0,1,2,10,54
41.21095213768927,-8.621932239834097,0,0,0,0,0,1,4,5,10,69
41.21094821550582,-8.620739415690085,0,0,0,0,1,1,4,5,15,81
41.21094428096765,-8.61954659178216,0,0,0,0,2,1,4,5,25,73
41.21094033407476,-8.618353768111067,2,0,0,0,2,1,4,5,34,67
41.21093637482717,-8.617160944677545,2,0,0,0,2,1,4,5,35,59
41.21093240322488,-8.615968121482338,2,0,0,0,2,1,5,5,37,58
41.21092841926788,-8.614775298526187,2,0,0,0,2,1,5,5,37,42
41.21092442295621,-8.613582475809835,2,0,0,0,2,1,5,5,38,42
41.21212078209465,-8.71496927981175,0,0,0,0,0,0,1,0,0,4
41.21211782350622,-8.71377642317913,0,0,0,0,0,0,1,0,0,4
41.2121148525622,-8.712583566724696,0,0,0,0,0,0,0,0,0,4
41.212111869262586,-8.711390710449184,0,0,0,0,0,0,0,0,0,4
41.21210887360739,-8.710197854353343,0,0,0,0,0,0,0,0,0,8
41.21210586559663,-8.709004998437912,0,0,0,0,0,0,0,0,0,8
41.21210284523028,-8.707812142703634,0,0,0,0,0,0,0,0,0,8
41.21209981250838,-8.706619287151254,0,0,0,0,0,0,0,0,0,6
41.212096767430914,-8.705426431781511,0,0,0,0,0,0,0,0,0,4
41.21209370999789,-8.704233576595149,0,0,0,0,0,0,0,0,0,14
41.212090640209325,-8.703040721592913,0,0,0,0,0,0,0,0,0,22
41.21208755806519,-8.701847866775541,0,0,0,0,0,0,0,0,0,22
41.21208446356554,-8.700655012143779,0,0,0,0,0,0,0,0,0,28
41.21208135671037,-8.699462157698367,0,0,0,0,0,0,0,0,0,32
41.21207823749965,-8.69826930344005,0,0,0,0,0,0,0,0,1,37
41.2120751059334,-8.697076449369568,0,0,0,0,0,0,0,3,1,37
41.212071962011656,-8.695883595487667,0,0,0,0,1,0,1,21,1,37
41.2120688057344,-8.694690741795087,0,0,0,0,2,0,5,26,2,39
41.21206563710162,-8.69349788829257,0,0,0,1,3,0,5,26,3,47
41.21206245611336,-8.69230503498086,0,0,0,1,3,0,5,26,3,59
41.2120592627696,-8.6911121818607,0,0,0,1,3,0,5,26,2,57
41.21205605707036,-8.68991932893283,0,0,0,1,3,0,5,26,2,69
41.21205283901561,-8.688726476197994,0,0,0,1,3,0,5,26,2,71
41.21204960860541,-8.687533623656936,0,0,0,1,3,0,5,27,2,74
41.21204636583973,-8.686340771310396,1,0,0,1,3,0,5,27,2,76
41.21204311071861,-8.68514791915912,1,0,0,1,3,0,5,27,2,75
41.212039843242,-8.683955067203845,1,0,0,1,3,0,5,27,1,77
41.21203656340994,-8.682762215445319,1,0,0,1,3,0,5,28,1,83
41.21203327122243,-8.68156936388428,1,0,0,2,3,0,5,28,1,87
41.21202996667948,-8.680376512521477,1,0,0,2,3,0,5,28,1,78
41.21202664978111,-8.679183661357644,1,0,0,2,3,0,4,22,1,80
41.2120233205273,-8.67799081039353,1,0,0,2,1,0,1,5,1,88
41.21201997891807,-8.676797959629875,1,0,0,1,1,0,0,2,1,82
41.21201662495342,-8.675605109067423,1,0,0,1,1,0,0,2,1,80
41.21201325863335,-8.674412258706914,1,0,0,1,0,0,0,2,2,86
41.21200987995788,-8.673219408549091,1,0,0,1,0,0,0,2,2,75
41.21200648892702,-8.6720265585947,1,0,0,1,0,0,1,2,2,69
41.21200308554076,-8.670833708844478,1,0,0,1,0,0,2,2,2,73
41.21199966979911,-8.669640859299173,1,0,0,1,0,0,2,1,2,62
41.21199624170208,-8.668448009959524,1,0,0,1,0,0,2,1,2,62
41.21199280124968,-8.667255160826276,1,0,0,0,0,0,2,1,2,69
41.2119893484419,-8.666062311900166,1,0,0,0,0,0,2,0,1,65
41.21198588327876,-8.664869463181944,1,0,0,0,0,0,2,0,1,61
41.21198240576025,-8.66367661467235,1,0,0,0,0,0,2,0,1,65
41.21197891588641,-8.662483766372123,1,0,0,0,0,0,2,0,2,59
41.21197541365723,-8.66129091828201,1,0,0,0,0,0,2,0,5,69
41.21197189907269,-8.66009807040275,1,0,0,0,0,0,2,0,5,63
41.21196837213283,-8.658905222735088,1,0,0,0,0,0,2,0,4,67
41.21196483283765,-8.657712375279765,1,0,0,0,0,0,2,0,4,69
41.211961281187136,-8.656519528037526,1,0,0,0,0,0,2,0,4,67
41.21195771718133,-8.65532668100911,0,0,0,0,0,0,2,0,4,58
41.21195414082021,-8.654133834195262,0,0,0,0,0,0,1,0,4,65
41.211950552103765,-8.652940987596722,0,0,0,0,1,0,0,0,5,63
41.21194695103205,-8.651748141214236,0,0,0,0,1,0,0,0,7,49
41.21194333760504,-8.650555295048543,0,0,0,0,1,0,0,0,9,57
41.21193971182276,-8.649362449100389,0,0,0,0,1,0,0,0,11,52
41.2119360736852,-8.648169603370514,1,0,0,0,1,0,0,0,12,51
41.21193242319236,-8.64697675785966,1,0,0,0,1,0,0,0,12,62
41.21192876034428,-8.645783912568572,1,0,0,0,1,0,0,0,8,66
41.211925085140926,-8.644591067497991,1,0,0,0,1,0,0,0,9,70
41.21192139758233,-8.64339822264866,0,0,0,0,1,0,1,1,8,74
41.2119176976685,-8.642205378021321,0,0,0,0,2,0,1,1,7,84
41.21191398539943,-8.641012533616715,0,0,0,0,2,0,1,1,7,92
41.21191026077512,-8.639819689435589,1,0,0,0,2,1,2,1,5,74
41.2119065237956,-8.638626845478681,3,0,0,0,2,1,2,1,6,66
41.21190277446086,-8.637434001746735,3,0,0,0,1,1,2,1,6,72
41.21189901277091,-8.636241158240495,3,0,0,0,2,1,2,1,6,64
41.211895238725766,-8.6350483149607,3,0,0,0,2,1,2,1,4,64
41.21189145232543,-8.633855471908097,3,0,0,0,2,1,2,1,4,62
41.21188765356989,-8.632662629083425,3,0,0,0,2,0,1,1,3,68
41.21188384245917,-8.631469786487425,3,0,0,0,2,0,1,1,3,64
41.21188001899329,-8.630276944120846,3,0,0,0,1,0,1,2,4,70
41.21187618317224,-8.629084101984425,3,0,0,0,1,0,1,3,5,72
41.211872334996016,-8.627891260078908,3,0,0,0,0,0,1,3,5,70
41.21186847446464,-8.626698418405034,2,0,0,0,0,0,1,2,7,62
41.211864601578135,-8.625505576963546,1,0,0,0,0,0,1,2,6,58
41.21186071633647,-8.62431273575519,0,0,0,0,0,0,0,2,7,54
41.21185681873968,-8.623119894780704,0,0,0,0,0,0,2,4,8,54
41.21185290878777,-8.621927054040833,0,0,0,0,0,1,4,5,10,72
41.21184898648072,-8.62073421353632,0,0,0,0,1,1,4,5,14,70
41.21184505181857,-8.619541373267905,1,0,0,0,1,1,4,5,25,73
41.21184110480132,-8.618348533236333,1,0,0,0,2,1,4,5,34,67
41.21183714542896,-8.617155693442344,2,0,0,0,2,1,4,5,38,61
41.21183317370152,-8.615962853886685,2,0,0,0,2,1,5,5,38,47
41.21182918961898,-8.614770014570093,2,0,0,0,2,1,6,5,38,37
41.21182519318138,-8.613577175493313,2,0,0,0,2,1,6,4,40,45
41.21302156149221,-8.714965369994852,0,0,0,0,0,0,1,0,0,4
41.21301860281055,-8.713772497000148,0,0,0,0,0,0,1,0,0,4
41.21301563177291,-8.71257962418364,0,0,0,0,0,0,1,0,0,8
41.21301264837929,-8.711386751546067,0,0,0,0,0,0,1,0,0,8
41.2130096526297,-8.71019387908817,0,0,0,0,0,0,1,0,0,10
41.213006644524135,-8.709001006810693,0,0,0,0,0,0,0,0,0,8
41.21300362406263,-8.70780813471438,0,0,0,0,0,0,0,0,0,8
41.21300059124516,-8.706615262799973,0,0,0,0,0,0,0,0,0,4
41.212997546071726,-8.705422391068213,0,0,0,0,0,0,0,0,0,4
41.21299448854237,-8.704229519519844,0,0,0,0,0,0,0,0,0,14
41.21299141865707,-8.703036648155608,0,0,0,0,0,0,0,0,0,22
41.21298833641583,-8.701843776976249,0,0,0,0,0,0,0,0,0,24
41.21298524181866,-8.700650905982508,0,0,0,0,0,0,0,0,0,28
41.21298213486557,-8.699458035175129,0,0,0,0,0,0,0,0,0,28
41.21297901555657,-8.69826516455485,0,0,0,0,0,0,0,0,0,34
41.21297588389166,-8.697072294122421,0,0,0,0,0,0,0,0,0,41
41.21297273987084,-8.695879423878578,0,0,0,0,1,0,1,12,1,41
41.21296958349412,-8.69468655382407,0,0,0,0,1,0,2,26,1,45
41.212966414761496,-8.693493683959632,0,0,0,1,3,0,5,26,2,47
41.212963233672994,-8.692300814286012,0,0,0,1,3,0,5,26,2,65
41.2129600402286,-8.691107944803951,0,0,0,1,3,0,5,26,2,67
41.21295683442835,-8.689915075514191,0,0,0,1,3,0,5,26,2,65
41.2129536162722,-8.688722206417477,0,0,0,1,3,0,5,26,2,69
41.21295038576021,-8.687529337514547,0,0,0,1,3,0,5,27,2,78
41.212947142892354,-8.686336468806148,1,0,0,1,3,0,5,27,2,83
41.21294388766864,-8.68514360029302,1,0,0,1,3,0,5,27,2,81
41.21294062008907,-8.683950731975907,1,0,0,1,3,0,5,28,2,81
41.21293734015367,-8.682757863855551,1,0,0,2,3,0,5,28,1,85
41.21293404786243,-8.681564995932694,1,0,0,2,3,0,5,28,1,87
41.21293074321535,-8.68037212820808,1,0,0,2,4,0,5,28,1,89
41.21292742621245,-8.679179260682451,2,0,0,2,2,0,3,12,1,89
41.212924096853726,-8.67798639335655,2,0,0,1,2,0,0,2,1,89
41.2129207551392,-8.676793526231116,2,0,0,1,1,0,0,2,2,88
41.212917401068864,-8.675600659306896,2,0,0,1,1,0,0,2,2,78
41.21291403464272,-8.67440779258463,2,0,0,1,0,0,0,2,2,80
41.2129106558608,-8.673214926065063,2,0,0,1,0,0,0,2,2,76
41.21290726472306,-8.672022059748933,2,0,0,1,0,0,1,2,2,71
41.21290386122956,-8.670829193636987,1,0,0,1,0,0,2,2,2,73
41.21290044538028,-8.669636327729968,0,0,0,1,0,0,2,1,2,62
41.21289701717523,-8.668443462028616,1,0,0,1,0,0,2,1,2,64
41.212893576614405,-8.667250596533673,1,0,0,1,0,0,2,1,2,69
41.21289012369784,-8.666057731245884,1,0,0,0,0,0,2,1,2,69
41.2128866584255,-8.664864866165988,1,0,0,0,0,0,2,0,2,65
41.21288318079743,-8.663672001294733,1,0,0,0,0,0,2,0,1,59
41.21287969081361,-8.662479136632857,1,0,0,0,0,0,2,0,5,65
41.21287618847405,-8.661286272181103,1,0,0,0,0,0,2,0,5,65
41.21287267377878,-8.660093407940217,1,0,0,0,0,0,2,0,5,65
41.21286914672778,-8.658900543910937,1,0,0,0,0,0,2,0,5,69
41.21286560732107,-8.657707680094008,1,0,0,0,0,0,2,0,4,67
41.212862055558645,-8.656514816490175,0,0,0,0,0,0,2,0,4,65
41.21285849144052,-8.655321953100174,0,0,0,0,0,0,1,0,4,53
41.21285491496671,-8.654129089924753,0,0,0,0,0,0,0,0,5,65
41.2128513261372,-8.652936226964652,0,0,0,0,1,0,0,0,5,53
41.212847724952,-8.651743364220616,0,0,0,0,1,0,0,0,5,53
41.21284411141114,-8.650550501693383,0,0,0,0,1,0,0,0,6,53
41.2128404855146,-8.649357639383702,0,0,0,0,1,0,0,0,7,48
41.2128368472624,-8.64816477729231,0,0,0,0,1,0,0,0,9,62
41.21283319665452,-8.646971915419952,0,0,0,0,1,0,0,0,9,60
41.21282953369101,-8.64577905376737,0,0,0,0,1,0,0,0,6,58
41.212825858371865,-8.644586192335307,0,0,0,0,1,0,0,0,5,66
41.212822170697066,-8.643393331124505,0,0,0,0,2,0,1,1,5,80
41.21281847066663,-8.642200470135707,0,0,0,0,2,0,1,1,2,82
41.21281475828059,-8.641007609369655,0,0,0,0,2,1,2,1,2,82
41.21281103353893,-8.63981474882709,2,0,0,0,2,1,2,1,3,62
41.21280729644164,-8.638621888508759,3,0,0,0,1,1,2,1,2,60
41.212803546988766,-8.637429028415399,3,0,0,0,1,1,2,1,2,62
41.21279978518029,-8.636236168547759,3,0,0,0,1,1,2,1,2,72
41.21279601101621,-8.635043308906576,3,0,0,0,1,1,2,1,2,74
41.21279222449656,-8.633850449492593,3,0,0,0,1,1,2,1,2,74
41.212788425621326,-8.632657590306556,3,0,0,0,1,1,2,1,3,64
41.21278461439052,-8.631464731349206,3,0,0,0,1,1,2,1,2,66
41.21278079080415,-8.630271872621282,3,0,0,0,1,0,1,1,2,64
41.21277695486221,-8.629079014123532,3,0,0,0,1,0,1,3,5,66
41.21277310656475,-8.627886155856697,3,0,0,0,1,0,1,3,5,70
41.21276924591172,-8.626693297821516,3,0,0,0,0,0,1,2,5,58
41.21276537290317,-8.625500440018735,2,0,0,0,0,0,1,2,7,54
41.21276148753908,-8.624307582449097,0,0,0,0,0,0,0,2,6,52
41.21275758981948,-8.623114725113341,0,0,0,0,0,0,2,4,7,48
41.212753679744345,-8.621921868012214,0,0,0,0,0,1,4,5,9,56
41.21274975731371,-8.620729011146455,0,0,0,0,1,1,4,5,12,58
41.21274582252757,-8.619536154516808,1,0,0,0,1,1,4,5,22,59
41.21274187538594,-8.618343298124016,1,0,0,0,1,1,4,5,36,60
41.21273791588883,-8.61715044196882,2,0,0,0,2,1,4,5,40,48
41.21273394403624,-8.61595758605196,2,0,0,0,2,1,6,5,40,45
41.21272995982816,-8.614764730374187,2,0,0,0,2,2,6,5,48,35
41.21272596326463,-8.613571874936236,2,0,0,0,2,2,6,3,51,41
41.2139252871666,-8.716154349535488,0,0,0,0,0,0,1,2,0,8
41.21392234074808,-8.714961460000502,0,0,0,0,0,0,1,2,1,12
41.213919381973184,-8.713768570642975,0,0,0,0,0,0,1,2,1,12
41.213916410841925,-8.71257568146365,0,0,0,0,0,0,1,2,0,12
41.2139134273543,-8.711382792463269,0,0,0,0,0,0,1,2,0,12
41.2139104315103,-8.710189903642576,0,0,0,0,0,0,1,1,0,16
41.21390742330997,-8.70899701500231,0,0,0,0,0,0,1,1,0,12
41.21390440275327,-8.707804126543218,0,0,0,0,0,0,0,1,0,8
41.21390136984023,-8.706611238266042,0,0,0,0,0,0,0,0,0,8
41.213898324570856,-8.705418350171524,0,0,0,0,0,0,0,0,0,4
41.21389526694514,-8.704225462260407,0,0,0,0,0,0,0,0,0,10
41.21389219696309,-8.70303257453343,0,0,0,0,0,0,0,0,0,20
41.213889114624735,-8.70183968699134,0,0,0,0,0,0,0,0,0,24
41.21388601993007,-8.700646799634876,0,0,0,0,0,0,0,0,0,32
41.213882912879065,-8.699453912464785,0,0,0,0,0,0,0,0,0,34
41.213879793471776,-8.698261025481807,0,0,0,0,0,0,0,0,0,34
41.21387666170818,-8.697068138686683,0,0,0,0,0,0,0,0,1,37
41.21387351758828,-8.69587525208016,0,0,0,0,0,0,0,1,1,47
41.2138703611121,-8.694682365662977,0,0,0,0,1,0,1,19,1,49
41.21386719227964,-8.693489479435879,0,0,0,0,2,0,4,26,1,49
41.21386401109089,-8.692296593399606,0,0,0,1,3,0,5,26,2,60
41.213860817545886,-8.691103707554902,0,0,0,1,3,0,5,26,2,67
41.2138576116446,-8.68991082190251,0,0,0,1,3,0,5,26,2,63
41.21385439338706,-8.688717936443172,0,0,0,1,3,0,5,26,2,74
41.21385116277326,-8.68752505117763,0,0,0,1,3,0,5,26,2,75
41.213847919803214,-8.686332166106627,0,0,0,1,3,0,5,27,2,85
41.21384466447692,-8.685139281230908,1,0,0,1,3,0,5,27,2,79
41.2138413967944,-8.683946396551214,1,0,0,1,4,0,5,28,2,92
41.21383811675563,-8.682753512068285,1,0,0,2,4,0,5,28,2,94
41.21383482436065,-8.681560627782867,1,0,0,2,4,0,5,28,1,89
41.21383151960945,-8.680367743695701,2,0,0,2,2,0,3,17,1,95
41.21382820250202,-8.67917485980753,2,0,0,1,2,0,0,4,1,91
41.2138248730384,-8.677981976119096,2,0,0,1,2,0,0,2,1,85
41.21382153121856,-8.676789092631143,2,0,0,1,2,0,0,2,2,87
41.21381817704253,-8.675596209344414,2,0,0,1,2,0,0,2,2,87
41.21381481051032,-8.674403326259648,2,0,0,1,1,0,0,2,2,86
41.21381143162191,-8.673210443377592,2,0,0,1,0,0,0,2,2,78
41.21380804037732,-8.672017560698984,1,0,0,1,0,0,0,2,2,80
41.213804636776594,-8.670824678224571,1,0,0,1,0,0,1,1,2,69
41.21380122081966,-8.669631795955095,1,0,0,1,0,0,2,1,2,66
41.21379779250658,-8.668438913891295,0,0,0,1,0,0,2,1,2,66
41.21379435183735,-8.667246032033917,0,0,0,1,0,0,2,1,2,63
41.213790898811965,-8.666053150383702,1,0,0,0,0,0,2,1,2,45
41.21378743343045,-8.664860268941394,1,0,0,0,0,0,2,0,2,49
41.21378395569279,-8.663667387707736,1,0,0,0,0,0,2,0,3,51
41.213780465599,-8.662474506683466,1,0,0,0,0,0,2,0,5,59
41.21377696314909,-8.661281625869332,1,0,0,0,0,0,2,0,5,61
41.213773448343055,-8.660088745266075,0,0,0,0,0,0,2,0,5,61
41.21376992118091,-8.658895864874436,0,0,0,0,0,0,2,0,6,63
41.21376638166268,-8.657702984695158,0,0,0,0,0,0,2,0,5,63
41.21376282978833,-8.656510104728985,0,0,0,0,0,0,2,0,5,57
41.2137592655579,-8.65531722497666,0,0,0,0,0,0,1,0,5,45
41.21375568897139,-8.654124345438923,0,0,0,0,0,0,0,0,5,49
41.21375210002878,-8.65293146611652,0,0,0,0,0,0,0,0,5,49
41.21374849873012,-8.65173858701019,0,0,0,0,0,0,0,0,5,57
41.21374488507538,-8.650545708120678,0,0,0,0,1,0,0,0,5,55
41.21374125906458,-8.649352829448723,0,0,0,0,1,0,0,0,5,61
41.213737620697735,-8.648159950995074,0,0,0,0,1,0,0,0,5,60
41.21373396997485,-8.646967072760468,0,0,0,0,1,0,0,0,5,56
41.213730306895904,-8.64577419474565,0,0,0,0,1,0,0,0,5,62
41.21372663146094,-8.644581316951362,0,0,0,0,2,0,0,1,1,64
41.21372294366994,-8.643388439378347,0,0,0,0,2,1,2,1,1,70
41.21371924352293,-8.642195562027347,0,0,0,0,2,1,2,1,2,70
41.21371553101989,-8.641002684899103,1,0,0,0,1,1,2,1,2,62
41.21371180616087,-8.63980980799436,2,0,0,0,1,1,2,1,3,54
41.21370806894583,-8.638616931313862,2,0,0,0,1,1,3,1,3,58
41.21370431937479,-8.637424054858348,3,0,0,0,1,1,3,1,2,58
41.21370055744777,-8.636231178628563,3,0,0,0,1,1,3,1,2,62
41.21369678316478,-8.635038302625249,3,0,0,0,1,1,3,1,2,72
41.2136929965258,-8.633845426849147,3,0,0,0,1,1,3,1,1,68
41.21368919753086,-8.632652551301002,3,0,0,0,1,1,3,1,2,82
41.21368538617996,-8.631459675981555,3,0,0,0,1,1,3,1,2,66
41.21368156247311,-8.630266800891548,3,0,0,0,1,1,2,1,2,62
41.21367772641031,-8.629073926031724,3,0,0,0,1,0,1,1,4,62
41.213673877991575,-8.627881051402829,3,0,0,0,1,0,1,3,5,62
41.2136700172169,-8.6266881770056,2,0,0,0,0,0,1,3,5,50
41.2136661440863,-8.625495302840783,2,0,0,0,0,0,1,2,5,54
41.21366225859979,-8.62430242890912,1,0,0,0,0,0,0,2,7,48
41.21365836075735,-8.623109555211352,0,0,0,0,0,0,0,4,7,51
41.21365445055902,-8.621916681748225,0,0,0,0,0,1,4,5,8,50
41.21365052800479,-8.620723808520479,0,0,0,0,0,1,4,5,13,53
41.21364659309466,-8.619530935528855,1,0,0,0,1,1,4,5,25,52
41.21364264582866,-8.6183380627741,1,0,0,0,1,1,4,5,43,49
41.21363868620677,-8.617145190256952,1,0,0,0,1,1,5,5,51,43
